Symbol,Company Name,Series,Listing Date,Paid Up Value,Market Lot,ISIN,Face Value,Sector,Industry,Current Price,Daily Change %,Weekly Change %,Monthly Change %,Volume,Market Cap (Cr),P/E Ratio,52W High,52W Low
ANMOL,Anmol India Limited,EQ,04-JUN-2021,10,1,INE02AR01019,10,Energy,Thermal Coal,28.030000686645508,3.089371592824076,-0.2491092308681226,-6.316842863733518,118954.0,160.3849088,11.680497,68.0,26.8
ANSALAPI,Ansal Properties & Infrastructure Limited,BZ,27-JAN-2006,5,1,INE436A01026,5,Real Estate,Real Estate - Development,11.300000190734863,-5.042012159908909,-3.9115648740995845,-2.586208455769491,20621.0,183.6916864,N/A,15.58,8.1
ANTGRAPHIC,Antarctica Limited,BE,31-DEC-1997,1,1,INE414B01021,1,Consumer Cyclical,Packaging & Containers,1.4800000190734863,1.3698616715036243,-3.2679708007358252,-15.909089369714744,75967.0,22.94148,N/A,2.48,0.85
ANUP,The Anup Engineering Limited,EQ,01-MAR-2019,10,1,INE294Z01018,10,Industrials,Specialty Industrial Machinery,3434.25,-1.5508792449645101,5.869565381005674,23.82592296460641,62919.0,6867.2495616,100.911766,3681.0,1243.975
ANURAS,Anupam Rasayan India Limited,EQ,24-MAR-2021,10,1,INE930P01018,10,Basic Materials,Specialty Chemicals,733.2000122070312,1.0892078515128145,1.3687300679031946,4.474212733005279,42805.0,8097.56672,115.51724,1106.3,672.8
APARINDS,Apar Industries Limited,EQ,12-JUL-2004,10,1,INE372A01015,10,Industrials,Electrical Equipment & Parts,9305.400390625,-1.5692144321036625,6.4953141404615655,-5.042572607020471,70411.0,37408.7385088,43.514626,11000.0,5151.0
APCL,Anjani Portland Cement Limited,EQ,10-APR-2017,10,1,INE071F01012,10,Basic Materials,Building Materials,154.38999938964844,0.12970811665833415,-0.6435420580010741,-5.940051197913486,5848.0,451.8137856,N/A,231.95,150.5
APCOTEXIND,Apcotex Industries Limited,EQ,06-SEP-1995,2,1,INE116A01032,2,Basic Materials,Specialty Chemicals,388.6499938964844,0.6865269161876619,1.237301400239355,-5.472455389520168,13451.0,1996.5509632,38.242306,544.4,369.75
APEX,Apex Frozen Foods Limited,EQ,04-SEP-2017,10,1,INE346W01013,10,Consumer Defensive,Farm Products,243.24000549316406,3.011053429605501,9.32626162420475,-0.18055942048660312,72782.0,764.0625152,161.92053,324.0,188.3
APLAPOLLO,APL Apollo Tubes Limited,EQ,14-DEC-2011,2,1,INE702C01027,2,Basic Materials,Steel,1418.25,-1.544602568552586,-5.342724836105763,-7.319065512171213,885833.0,39451.5447808,67.67509,1774.0,1305.0
APLLTD,Alembic Pharmaceuticals Limited,EQ,20-SEP-2011,2,1,INE901L01018,2,Healthcare,Drug Manufacturers - Specialty & Generic,1041.8499755859375,0.38541215918434896,2.1922487087726825,-4.443737601797097,54704.0,20493.6593408,31.670717,1303.9,714.75
APOLLO,Apollo Micro Systems Limited,EQ,22-JAN-2018,1,1,INE713T01028,1,Industrials,Aerospace & Defense,91.48999786376953,-0.7593063880019146,-2.752980353822896,0.2959840379887304,1479256.0,2804.3833344,54.79042,147.55,87.99
APOLLOHOSP,Apollo Hospitals Enterprise Limited,EQ,10-JAN-1996,5,1,INE437A01024,5,Healthcare,Medical Care Facilities,6935.10009765625,2.8565086786243974,1.1117023832618171,0.6260913256903399,498633.0,99240.4045824,83.630196,7545.0,5284.85
APOLLOPIPE,Apollo Pipes Limited,EQ,11-NOV-2019,10,1,INE126J01016,10,Industrials,Building Products & Equipment,462.45001220703125,0.3363025235567698,-3.8465535981806838,-9.704190146996817,44540.0,2064.3893248,62.55034,798.65,452.7
APOLLOTYRE,Apollo Tyres Limited,EQ,31-MAY-1995,1,1,INE438A01022,1,Consumer Cyclical,Auto Parts,495.0,2.8464601193641235,8.409985410245204,-0.4224514338626505,1105580.0,31348.5852672,21.63015,584.9,414.6
APOLSINHOT,Apollo Sindoori Hotels Limited,EQ,28-JAN-2015,5,1,INE451F01024,5,Industrials,Specialty Business Services,1727.9000244140625,0.4184386265184655,0.011580323426633952,1.0526931249192844,1331.0,445.9685888,51.163483,2652.0,1345.45
APTECHT,Aptech Limited,EQ,27-SEP-2002,10,1,INE266F01018,10,Consumer Defensive,Education & Training Services,164.25999450683594,2.0311751674613894,-4.704995556122106,-8.886179487982476,121341.0,947.0769152,47.04611,297.5,160.01
APTUS,Aptus Value Housing Finance India Limited,EQ,24-AUG-2021,2,1,INE852O01025,2,Financial Services,Mortgage Finance,315.3999938964844,-0.630119734864353,0.07932730599452785,-9.700831379259187,180709.0,15776.8925184,23.42242,401.65,282.95
ARCHIDPLY,Archidply Industries Limited,EQ,04-JUL-2008,10,1,INE877I01016,10,Basic Materials,Lumber & Wood Production,116.16000366210938,-1.1572438902356537,7.685177254517146,-0.24046614000869088,23855.0,231.4272512,N/A,153.0,76.15
ARCHIES,Archies Limited,BE,02-SEP-1998,2,1,INE731A01020,2,Consumer Cyclical,Specialty Retail,25.149999618530273,0.27910564209393723,0.6402554977092354,-4.698748767703868,21354.0,85.0918208,N/A,42.5,22.45
ARE&M,Amara Raja Energy & Mobility Limited,EQ,05-SEP-2003,1,1,INE885A01032,1,Industrials,Electrical Equipment & Parts,1228.25,0.31853836662969376,-1.0353699007906982,-8.109274614053573,314778.0,22562.4768512,22.955097,1775.95,677.65
ARENTERP,Rajdarshan Industries Limited,BE,18-OCT-1995,10,1,INE610C01014,10,Basic Materials,Other Industrial Metals & Mining,46.689998626708984,-2.50574395120756,6.113633242520419,7.111719346798512,2274.0,15.26208,14.279411,79.8,35.15
ARIES,Aries Agro Limited,EQ,11-JAN-2008,10,1,INE298I01015,10,Basic Materials,Agricultural Inputs,315.1499938964844,0.41420671266132814,12.634027035652343,30.93061815212702,464503.0,408.9852416,14.439853,342.7,186.7
ARIHANTCAP,Arihant Capital Markets Limited,EQ,15-JUN-2021,1,1,INE420B01036,1,Financial Services,Capital Markets,99.33999633789062,2.0022558378303597,1.4501615558604612,-8.391742805827269,406279.0,1030.4063488,12.688461,124.8,49.2
ARIHANTSUP,Arihant Superstructures Limited,EQ,28-MAR-2017,10,1,INE643K01018,10,Real Estate,Real Estate - Development,349.1000061035156,3.9142709982640542,6.6605619076088445,-2.9469017914335285,20571.0,1443.6870144,24.20635,434.95,240.1
ARKADE,Arkade Developers Limited,EQ,24-SEP-2024,10,1,INE0QRL01017,10,Real Estate,Real Estate - Development,133.9600067138672,3.8208230498420668,-1.121928743435077,-4.512072760139851,943976.0,2487.8977024,17.51634,190.0,128.15
ARMANFIN,Arman Financial Services Limited,EQ,14-JUN-2016,10,1,INE109C01017,10,Financial Services,Credit Services,1244.25,-0.9906860551928404,-4.140986132511556,-16.37261683524269,32773.0,1309.375488,8.641654,2680.0,1174.05
AROGRANITE,Aro Granite Industries Limited,EQ,24-APR-2007,10,1,INE210C01013,10,Industrials,Building Products & Equipment,47.91999816894531,3.993047449600136,-5.108914516939976,-6.969521004793218,18440.0,72.4302016,92.82353,69.3,41.1
ARROWGREEN,Arrow Greentech Limited,EQ,21-MAY-2015,10,1,INE570D01018,10,Consumer Cyclical,Packaging & Containers,889.25,-1.973215447535738,0.5427087711821041,16.56179991381955,27269.0,1342.0699648,24.867132,1099.0,335.05
ARSHIYA,Arshiya Limited,BE,14-DEC-2009,2,1,INE968D01022,2,Industrials,Integrated Freight & Logistics,4.059999942779541,-2.4038439495322868,-8.144799260190398,18.713445971004955,185811.0,109.8694912,N/A,9.75,3.06
ARSSINFRA,ARSS Infrastructure Projects Limited,BE,03-MAR-2010,10,1,INE267I01010,10,Industrials,Infrastructure Operations,18.139999389648438,0.777774386935764,-2.7345857335841965,4.432921780152441,1879.0,42.8071296,N/A,26.75,16.0
ARTEMISMED,Artemis Medicare Services Limited,EQ,23-JAN-2020,1,1,INE025R01021,1,N/A,N/A,312.04998779296875,-2.5452917249712503,15.724084871576618,13.866083449238145,1371794.0,0.0,136.20087,335.0,141.3
ARTNIRMAN,Art Nirman Limited,BE,18-OCT-2021,10,1,INE738V01013,10,Real Estate,Real Estate - Development,56.47999954223633,-2.0804451397199,-4.222488768734517,-8.829703233797959,1592.0,137.2579968,103.77359,97.7,47.5
ARVEE,Arvee Laboratories (India) Limited,EQ,22-MAR-2021,10,1,INE006Z01016,10,Basic Materials,Specialty Chemicals,154.44000244140625,-0.502511772427972,-3.7517163284156085,-25.239616094247875,1183.0,169.7080064,113.23529,315.0,116.6
ARVIND,Arvind Limited,EQ,08-FEB-1995,10,1,INE034A01011,10,Consumer Cyclical,Textile Manufacturing,363.8999938964844,3.336646373321804,8.158710267058051,4.885424727795879,269861.0,9500.798976,32.820976,421.3,212.8
ARVINDFASN,Arvind Fashions Limited,EQ,08-MAR-2019,4,1,INE955V01021,4,Consumer Cyclical,Apparel Manufacturing,572.5999755859375,0.8542449292712461,4.222779421354749,2.004097352682209,142687.0,7574.6746368,105.61338,639.7,383.55
ARVSMART,Arvind SmartSpaces Limited,EQ,26-AUG-2015,10,1,INE034S01021,10,Real Estate,Real Estate - Development,952.4000244140625,1.643545828608591,10.359214879960891,20.656242968411107,216230.0,4355.0101504,63.946487,999.9,372.0
ASAHIINDIA,Asahi India Glass Limited,EQ,18-MAR-1998,1,1,INE439A01020,1,Consumer Cyclical,Auto Parts,645.7999877929688,-1.4421994974484929,-1.7421091224087106,-5.064316384716097,66956.0,15701.1836928,50.500393,833.95,501.55
ASAHISONG,Asahi Songwon Colors Limited,BE,29-AUG-2011,10,1,INE228I01012,10,Basic Materials,Specialty Chemicals,378.5,1.3115615140345325,2.24202796306961,-12.353827798887997,687.0,447.7995008,44.020855,588.95,276.3
ASAL,Automotive Stampings and Assemblies Limited,EQ,12-MAR-2002,10,1,INE900C01027,10,Consumer Cyclical,Auto Parts,632.7999877929688,1.9740553123799127,-0.4796709774437245,-9.093519611128619,7256.0,1004.1372672,48.539112,1094.55,396.7
ASALCBR,Associated Alcohols & Breweries Ltd.,EQ,12-FEB-2020,10,1,INE073G01016,10,Consumer Defensive,Beverages - Wineries & Distilleries,924.5499877929688,-0.11883936607575572,7.743854340708623,3.446152480332168,31155.0,1664.6423552,28.954403,1037.4,398.0
ASHAPURMIN,Ashapura Minechem Limited,EQ,20-SEP-1995,2,1,INE348A01023,2,Basic Materials,Other Industrial Metals & Mining,254.4199981689453,2.2835058898225156,6.24738621717068,-14.206707590032261,324455.0,2454.0653568,10.550307,483.2,200.45
ASHIANA,Ashiana Housing Limited,EQ,29-JUN-2011,2,1,INE365D01021,2,Real Estate,Real Estate - Development,303.54998779296875,-0.27923985563701487,-0.3119908725882594,0.9981700621683351,49871.0,3055.4574848,98.04839,469.0,244.0
ASHIMASYN,Ashima Limited,BE,27-JUL-1995,10,1,INE440A01010,10,Consumer Cyclical,Textile Manufacturing,30.790000915527344,1.1830450435136233,-1.3773171277528333,-1.3457166974229953,103556.0,587.616512,5.912959,51.6,15.6
ASHOKA,Ashoka Buildcon Limited,EQ,14-OCT-2010,5,1,INE442H01029,5,Industrials,Engineering & Construction,231.30999755859375,-0.14677157213418987,-0.8572285889710825,0.6877647065856292,828595.0,6508.5632512,6.82715,284.74,130.85
ASHOKAMET,Ashoka Metcast Limited,BE,27-JUN-2023,10,1,INE760Y01011,10,Basic Materials,Steel,22.899999618530273,0.43859817901739084,-3.2121734310364483,-15.46696386289001,39962.0,57.2408384,6.414566,35.7,17.0
ASHOKLEY,Ashok Leyland Limited,EQ,25-MAY-1995,1,1,INE208A01029,1,Industrials,Farm & Heavy Construction Machinery,223.9600067138672,2.3115637087571788,3.951953082588421,6.318721258430288,6142077.0,65811.0939136,25.042507,264.65,157.55
ASIANENE,Asian Energy Services Limited,EQ,09-DEC-2021,10,1,INE276G01015,10,Energy,Oil & Gas Equipment & Services,323.0,-0.7528075326888306,-6.131940054999043,-5.0,37152.0,1431.0821888,33.02469,444.15,179.75
ASIANHOTNR,Asian Hotels (North) Limited,EQ,07-APR-2010,10,1,INE363A01022,10,Consumer Cyclical,Lodging,200.58999633789062,0.6826284392494082,4.386965297213667,11.044063892631645,7223.0,392.9546496,N/A,238.95,108.85
ASIANPAINT,Asian Paints Limited,EQ,31-MAY-1995,1,1,INE021A01026,1,Basic Materials,Specialty Chemicals,2472.199951171875,1.814140419650619,0.2403321450034959,-17.640144956675012,3805843.0,237426.704384,51.765877,3422.95,2422.95
ASIANTILES,Asian Granito India Limited,EQ,23-AUG-2007,10,1,INE022I01019,10,Industrials,Building Products & Equipment,67.7300033569336,-0.0885050269707365,-2.0818199365779675,1.8802646463308732,454835.0,946.9848576,N/A,98.2,51.0
ASKAUTOLTD,ASK Automotive Limited,EQ,15-NOV-2023,2,1,INE491J01022,2,Consumer Cyclical,Auto Parts,432.54998779296875,-1.6037348072481052,5.8096870619350085,2.914584905016486,171842.0,8496.8636416,38.31111,485.3,240.1
ASMS,Bartronics India Limited,EQ,09-FEB-2023,1,1,INE855F01042,1,Technology,Information Technology Services,18.829999923706055,1.5641801178975956,3.575355377443095,-7.650806830010799,160543.0,577.178624,171.54546,28.75,15.67
ASPINWALL,Aspinwall and Company Limited,EQ,14-JUN-2016,10,1,INE991I01015,10,Consumer Defensive,Farm Products,268.75,-0.8668410367421051,1.3959676956941947,2.713551029672324,4030.0,209.1392512,16.29111,359.0,223.7
ASTEC,Astec LifeSciences Limited,EQ,25-NOV-2009,10,1,INE563J01010,10,Basic Materials,Agricultural Inputs,1063.050048828125,1.1754162206323118,0.27354849288102623,-0.6495281469042057,9855.0,2089.5946752,N/A,1474.4,825.05
ASTERDM,Aster DM Healthcare Limited,EQ,26-FEB-2018,10,1,INE914M01019,10,Healthcare,Medical Care Facilities,432.29998779296875,0.969285053286194,0.0,6.688049054670597,544405.0,21529.4656512,105.17031,558.0,311.1
ASTRAL,Astral Limited,EQ,20-MAR-2007,1,1,INE006I01046,1,Industrials,Building Products & Equipment,1761.5999755859375,2.7831233148025865,1.9090593813536358,-1.5094462986225818,268430.0,47408.7063552,90.2711,2454.0,1695.5
ASTRAMICRO,Astra Microwave Products Limited,EQ,01-NOV-2004,2,1,INE386C01029,2,Technology,Communication Equipment,748.75,0.2544050982356725,1.5047753295683197,1.5667373306723595,82032.0,7120.400384,54.42308,1059.0,510.1
ASTRAZEN,AstraZeneca Pharma India Limited,EQ,04-MAY-2001,2,1,INE203A01020,2,Healthcare,Drug Manufacturers - Specialty & Generic,6319.85009765625,0.22837231121823706,-11.345764145628525,-12.109559538484387,11763.0,15812.5162496,191.96591,8139.0,4600.7
ASTRON,Astron Paper & Board Mill Limited,EQ,29-DEC-2017,10,1,INE646X01014,10,Basic Materials,Paper & Paper Products,19.290000915527344,-4.077571705304307,-19.051611509500365,-7.482011690171575,383855.0,93.0775424,N/A,40.9,18.32
ATALREAL,Atal Realtech Limited,BE,12-MAY-2023,2,1,INE0ALR01029,2,Industrials,Engineering & Construction,12.399999618530273,1.639342724524056,-6.696767087113377,20.038719362173747,340510.0,141.0006912,79.0625,17.55,6.71
ATAM,Atam Valves Limited,EQ,10-MAY-2023,10,1,INE09KD01013,10,Industrials,Specialty Industrial Machinery,144.24000549316406,-0.9272552226689079,1.821263422531434,3.5760528384077084,24851.0,166.1561856,27.7682,241.4,124.0
ATFL,Agro Tech Foods Limited,EQ,06-DEC-2002,10,1,INE209A01019,10,Consumer Defensive,Packaged Foods,863.25,-1.3541282043806657,-16.674710424710426,-4.855063196916988,76042.0,2100.6336,498.2659,1152.0,644.45
ATGL,Adani Total Gas Limited,EQ,05-NOV-2018,1,1,INE399L01023,1,Utilities,Utilities - Regulated Gas,609.0999755859375,1.1962038344962698,-10.281344280163673,-11.960685541676556,4877932.0,67236.888576,95.46875,1259.4,536.95
ATL,Allcargo Terminals Limited,EQ,10-AUG-2023,2,1,INE0NN701020,2,Industrials,Integrated Freight & Logistics,38.529998779296875,1.4481286037113048,0.26020940236012924,-8.631727644534246,264792.0,957.7230336,21.776537,82.5,36.6
ATLANTAA,ATLANTAA LIMITED,BE,25-SEP-2006,2,1,INE285H01022,2,Industrials,Infrastructure Operations,49.95000076293945,-2.0011780132141053,-5.612240190417699,4.782887941202926,8821.0,413.6124672,2.4377747,65.71,18.45
ATUL,Atul Limited,EQ,06-MAY-1998,10,1,INE100A01010,10,Basic Materials,Specialty Chemicals,7261.60009765625,0.2713344032173654,0.4996207550515535,-2.2256904881044024,27112.0,21419.204608,56.602352,8180.0,5174.85
ATULAUTO,Atul Auto Limited,EQ,26-JUN-2013,5,1,INE951D01028,5,Consumer Cyclical,Auto Manufacturers,548.25,1.0226621831826161,2.716627634660422,-8.104253698376644,25826.0,1525.6276992,85.764435,844.4,470.0
AUBANK,AU Small Finance Bank Limited,EQ,10-JUL-2017,10,1,INE949L01017,10,Financial Services,Banks - Regional,595.7000122070312,0.3030792589619111,6.22325698533121,-6.703208738131362,1400380.0,44335.6643328,23.37255,813.4,553.7
AURIONPRO,Aurionpro Solutions Limited,EQ,25-OCT-2005,10,1,INE132H01018,10,Technology,Software - Infrastructure,1563.3499755859375,-0.6166411074723124,2.5887492971885377,-4.850739227270168,18670.0,8603.3670144,47.46268,1991.75,865.25
AUROPHARMA,Aurobindo Pharma Limited,EQ,19-JUL-2000,1,1,INE406A01037,1,Healthcare,Drug Manufacturers - Specialty & Generic,1223.699951171875,0.3032746862192623,-2.0609068795311685,-15.466981776055617,494219.0,71032.0848896,19.947805,1592.0,958.5
AURUM,Aurum PropTech Limited,BE,19-AUG-2015,5,1,INE898S01029,5,Real Estate,Real Estate Services,209.5,1.0758892659681158,-6.777019542154841,13.605550588167931,27316.0,1339.6791296,N/A,249.9,125.1
AUSOMENT,Ausom Enterprise Limited,EQ,17-APR-1996,10,1,INE218C01016,10,Financial Services,Capital Markets,105.08999633789062,-1.7850501515040886,-4.611057379945239,-25.042796986160536,2965.0,144.4101632,11.977401,186.35,65.15
AUTOAXLES,Automotive Axles Limited,EQ,29-MAY-2003,10,1,INE449A01011,10,Consumer Cyclical,Auto Parts,1749.25,0.21771170382592128,0.6270327935770517,-2.3065565162590658,1555.0,2654.2716928,17.311256,2397.75,1720.0
AUTOIND,Autoline Industries Limited,EQ,31-JAN-2007,10,1,INE718H01014,10,Consumer Cyclical,Auto Parts,105.62999725341797,2.9632527771175567,-0.4242124527424177,1.6552723806089007,80842.0,414.2607104,20.423891,165.3,96.0
AVADHSUGAR,Avadh Sugar & Energy Limited,EQ,28-JUL-2017,10,1,INE349W01017,10,Consumer Defensive,Confectioners,567.8499755859375,2.9273088674222842,-0.7428771510866093,-7.9510531507456506,53513.0,1146.064384,13.214698,855.0,479.55
AVALON,Avalon Technologies Limited,EQ,18-APR-2023,2,1,INE0LCL01028,2,Technology,Electronic Components,856.8499755859375,-1.7880722566133544,13.137915522215476,57.393449147649235,531122.0,5634.4788992,199.07709,897.7,425.0
AVANTEL,Avantel Limited,EQ,31-JUL-2024,2,1,INE005B01027,2,Technology,Communication Equipment,146.75,0.4792858155532661,0.22538029994640355,-16.424623805101835,454602.0,3573.8796032,61.72689,211.4,139.59
AVANTIFEED,Avanti Feeds Limited,EQ,15-APR-2015,1,1,INE871C01038,1,Consumer Defensive,Packaged Foods,595.5999755859375,0.27779499031833127,5.341342389076111,4.062199876255441,192796.0,8093.0127872,19.36746,793.0,386.55
AVG,AVG Logistics Limited,EQ,12-MAY-2023,10,1,INE680Z01018,10,Industrials,Integrated Freight & Logistics,398.70001220703125,0.17588246407820352,-7.084594142175499,-17.83616440864889,34360.0,585.2273152,12.78135,668.4,297.5
AVL,Aditya Vision Limited,EQ,06-NOV-2024,1,1,INE679V01027,1,Consumer Cyclical,Specialty Retail,482.3500061035156,3.0112132628970905,4.563195072095713,0.0,69547.0,6239.5121664,64.832886,488.0,412.65
AVONMORE,Avonmore Capital & Management Services Limited,BE,04-JAN-2023,1,1,INE323B01024,1,Financial Services,Capital Markets,14.460000038146973,1.1188800369091962,-2.2312368124219337,-11.613694995844872,166088.0,335.7983232,11.440001,18.09,7.6
AVROIND,AVRO INDIA LIMITED,BE,07-APR-2022,10,1,INE652Z01017,10,Consumer Cyclical,"Furnishings, Fixtures & Appliances",154.25999450683594,-0.36171863511803926,0.8235258214613971,4.2578990991477825,4490.0,166.2423168,44.754337,188.88,100.0
AVTNPL,AVT Natural Products Limited,EQ,10-JAN-2007,1,1,INE488D01021,1,Basic Materials,Specialty Chemicals,78.06999969482422,0.3728476730248225,-0.598422733924626,-3.8191432106094547,43406.0,1186.2924288,25.966667,115.65,74.0
AWFIS,Awfis Space Solutions Limited,EQ,30-MAY-2024,10,1,INE108V01019,10,Industrials,Rental & Leasing Services,680.8499755859375,0.7994615858043859,-6.5087572144267085,-4.36157434517313,70121.0,4795.0557184,N/A,946.0,371.4
AWHCL,Antony Waste Handling Cell Limited,EQ,01-JAN-2021,5,1,INE01BK01022,5,Industrials,Waste Management,611.7000122070312,-0.8268443072098968,-0.8509603527227497,-15.018057435287089,87610.0,1757.2419584,25.172834,902.0,407.95
AWL,Adani Wilmar Limited,EQ,08-FEB-2022,1,1,INE699H01024,1,Consumer Defensive,Packaged Foods,292.3500061035156,-0.8646957767872471,-9.615088863749799,-7.116757393640786,7166108.0,38080.6234112,38.859417,410.5,279.0
